,/lpc/nct6795d/control/0,/lpc/nct6795d/control/1,/lpc/nct6795d/control/2,/lpc/nct6795d/control/3,/lpc/nct6795d/control/4,/lpc/nct6795d/control/5,/lpc/nct6795d/voltage/0,/lpc/nct6795d/voltage/1,/lpc/nct6795d/voltage/2,/lpc/nct6795d/voltage/3,/lpc/nct6795d/voltage/4,/lpc/nct6795d/voltage/5,/lpc/nct6795d/voltage/6,/lpc/nct6795d/voltage/7,/lpc/nct6795d/voltage/9,/lpc/nct6795d/voltage/10,/lpc/nct6795d/voltage/12,/lpc/nct6795d/voltage/13,/lpc/nct6795d/voltage/14,/lpc/nct6795d/temperature/0,/lpc/nct6795d/temperature/1,/lpc/nct6795d/temperature/2,/lpc/nct6795d/temperature/3,/lpc/nct6795d/temperature/4,/lpc/nct6795d/temperature/6,/lpc/nct6795d/fan/1,/lpc/nct6795d/fan/5,/intelcpu/0/load/1,/intelcpu/0/load/2,/intelcpu/0/load/3,/intelcpu/0/load/4,/intelcpu/0/load/0,/intelcpu/0/temperature/0,/intelcpu/0/temperature/1,/intelcpu/0/temperature/2,/intelcpu/0/temperature/3,/intelcpu/0/temperature/4,/intelcpu/0/clock/1,/intelcpu/0/clock/2,/intelcpu/0/clock/3,/intelcpu/0/clock/4,/intelcpu/0/power/0,/intelcpu/0/power/1,/intelcpu/0/power/2,/intelcpu/0/power/3,/intelcpu/0/clock/0,/ram/load/0,/ram/data/0,/ram/data/1,/nvidiagpu/0/temperature/0,/nvidiagpu/0/clock/0,/nvidiagpu/0/clock/1,/nvidiagpu/0/clock/2,/nvidiagpu/0/fan/0,/nvidiagpu/0/load/0,/nvidiagpu/0/load/1,/nvidiagpu/0/load/2,/nvidiagpu/0/load/3,/nvidiagpu/0/control/0,/nvidiagpu/0/smalldata/3,/nvidiagpu/0/smalldata/2,/nvidiagpu/0/smalldata/1,/nvidiagpu/0/load/4,/nvidiagpu/0/power/0,/nvidiagpu/0/throughput/0,/nvidiagpu/0/throughput/1,/hdd/0/temperature/0,/hdd/0/load/0,/hdd/1/load/0
Time,"Fan Control #1","Fan Control #2","Fan Control #3","Fan Control #4","Fan Control #5","Fan Control #6","CPU VCore","Voltage #2","AVCC","3VCC","Voltage #5","Voltage #6","Voltage #7","3VSB","VTT","Voltage #11","Voltage #13","Voltage #14","Voltage #15","CPU Core","Temperature #1","Temperature #2","Temperature #3","Temperature #4","Temperature #6","Fan #2","Fan #6","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Total","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Package","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Package","CPU Cores","CPU Graphics","CPU DRAM","Bus Speed","Memory","Used Memory","Available Memory","GPU Core","GPU Core","GPU Memory","GPU Shader","GPU","GPU Core","GPU Frame Buffer","GPU Video Engine","GPU Bus Interface","GPU Fan","GPU Memory Total","GPU Memory Used","GPU Memory Free","GPU Memory","GPU Power","GPU PCIE Rx","GPU PCIE Tx","Temperature","Used Space","Used Space"
05/25/2020 00:05:30,49.0196075,49.0196075,57.64706,57.64706,57.64706,57.64706,1.008,1.024,3.40800023,3.36000013,1,0.160000011,1.128,3.40800023,1.008,1.072,1,0.6,1.50400007,61,43,41,19,22,-1,1776,750,92.1875,93.75,95.3125,92.1875,93.359375,58,57,58,61,61,3299.999,3299.999,3299.999,3299.999,23.5324974,19.69383,0,2.0952847,99.99997,74.72717,11.9306831,4.034973,69,1873.00012,4006.80029,3746.00024,1613,98,27,11,6,50,6144,5685.26953,458.730469,92.53368,97.4370041,829.101563,147.460938,40,51.75734,67.64215
05/25/2020 00:05:31,49.0196075,49.0196075,57.64706,57.64706,57.64706,57.64706,1,1.016,3.40800023,3.36000013,1,0.160000011,1.128,3.40800023,1.008,1.072,1,0.6,1.51200008,61.5,43,41,19,22,-1,1804,779,98.4375,100,96.875,100,98.828125,59,58,59,61,61,3299.999,3299.999,3299.999,3299.999,24.3236084,20.5042324,0,2.11231351,99.99997,74.7526855,11.9347572,4.030899,69,1873.00012,4006.80029,3746.00024,1615,90,24,11,6,50,6144,5685.26953,458.730469,92.53368,91.701004,1013.67188,154.296875,40,51.75734,67.64215
05/25/2020 00:05:32,49.0196075,49.0196075,57.64706,57.64706,57.64706,57.64706,1.008,1.016,3.40800023,3.37600017,1,0.160000011,1.136,3.40800023,1.008,1.072,1,0.6,1.51200008,61.5,43,41,19,22,-1,1792,744,100,100,98.4375,100,99.609375,59,58,60,62,62,3299.99854,3299.99854,3299.99854,3299.99854,24.510149,20.67128,0,2.14026022,99.99996,74.78076,11.9392395,4.026417,69,1873.00012,4006.80029,3746.00024,1618,85,21,11,6,50,6144,5685.26953,458.730469,92.53368,89.3370056,1070.3125,155.273438,40,51.75734,67.64215
05/25/2020 00:05:33,49.0196075,49.0196075,57.64706,57.64706,57.64706,57.64706,1.008,1.024,3.40800023,3.37600017,1,0.160000011,1.136,3.40800023,1.008,1.072,1,0.6,1.51200008,60.5,43,41,19,22,-1,1776,750,90.625,95.3125,90.625,93.75,92.578125,58,55,56,61,61,3299.99976,3299.99976,3299.99976,3299.99976,23.2170963,19.4123383,0,2.02427983,99.99999,74.80492,11.9430962,4.02256,68,1873.00012,4006.80029,3746.00024,1613,98,22,11,6,50,6144,5692.39453,451.605469,92.64965,90.36,744.1406,113.28125,40,51.75734,67.64215
05/25/2020 00:05:34,49.0196075,49.0196075,57.64706,57.64706,57.64706,57.64706,1.008,1.024,3.40800023,3.37600017,1,0.160000011,1.128,3.40800023,1.008,1.072,1,0.6,1.51200008,60.5,43,41,19,22,-1,1809,784,87.5,90.625,87.5,98.4375,91.015625,59,57,58,61,61,3299.99878,3299.99878,3299.99878,3299.99878,22.8724422,19.0472183,0,2.02171326,99.99996,74.83653,11.948143,4.01751328,68,1873.00012,4006.80029,3746.00024,1613,98,25,11,6,50,6144,5692.39453,451.605469,92.64965,84.707,1225.58594,119.140625,40,51.75734,67.64215
05/25/2020 00:05:35,49.0196075,49.0196075,57.64706,57.64706,57.64706,57.64706,1.008,1.016,3.40800023,3.37600017,1,0.160000011,1.136,3.40800023,1.008,1.072,1,0.6,1.51200008,60.5,43,41,19,22,-1,1764,743,95.3125,90.625,85.9375,89.0625,90.234375,59,57,58,61,61,3299.999,3299.999,3299.999,3299.999,23.0027351,19.1609325,0,2.127878,99.99997,74.77343,11.9380684,4.027588,68,1873.00012,4006.80029,3746.00024,1613,95,23,11,6,50,6144,5692.39453,451.605469,92.64965,85.411,936.523438,156.25,40,51.75734,67.64215
05/25/2020 00:05:36,49.0196075,49.0196075,57.64706,57.64706,57.64706,57.64706,1,1.016,3.40800023,3.37600017,1,0.160000011,1.136,3.40800023,1.008,1.072,1,0.6,1.51200008,61,43,41,19,22,-1,1804,782,92.1875,90.625,96.875,96.875,94.140625,59,57,59,63,63,3299.99976,3299.99976,3299.99976,3299.99976,23.60076,19.741909,0,2.18190122,99.99999,74.87194,11.9537964,4.01186,68,1873.00012,4006.80029,3746.00024,1613,98,27,11,6,50,6144,5692.39453,451.605469,92.64965,87.16901,727.539063,152.34375,40,51.75734,67.64215
05/25/2020 00:05:37,49.0196075,49.0196075,57.64706,57.64706,57.64706,57.64706,1.008,1.016,3.40800023,3.37600017,1,0.160000011,1.136,3.40800023,1.008,1.072,1,0.6,1.51200008,60.5,43,41,19,22,-1,1781,768,90.625,81.25,82.8125,87.5,85.546875,58,56,58,61,61,3299.998,3299.998,3299.998,3299.998,22.9916458,19.13159,0,2.18478966,99.99994,74.8145447,11.9446335,4.021023,68,1873.00012,4006.80029,3746.00024,1615,95,25,11,7,50,6144,5699.51953,444.480469,92.76562,85.5170059,1062.5,157.226563,40,51.75734,67.64215
05/25/2020 00:05:38,49.0196075,49.0196075,57.64706,57.64706,57.64706,57.64706,1.008,1.016,3.40800023,3.37600017,1,0.160000011,1.136,3.40800023,1.008,1.072,1,0.6,1.51200008,60.5,43,41,19,22,-1,1804,745,92.1875,95.3125,96.875,89.0625,93.359375,58,57,58,60,60,3299.99976,3299.99976,3299.99976,3299.99976,23.20243,19.3642368,0,2.17122722,99.99999,74.90627,11.9592781,4.006378,68,1873.00012,4006.80029,3746.00024,1615,98,25,11,6,50,6144,5699.51953,444.480469,92.76562,89.7260056,1048.82813,149.414063,40,51.75734,67.64215
05/25/2020 00:05:39,49.0196075,49.0196075,57.64706,57.64706,57.64706,57.64706,1.008,1.016,3.40800023,3.37600017,1,0.160000011,1.136,3.40800023,1.008,1.072,1,0.6,1.51200008,60.5,43,41,19,22,-1,1807,783,90.625,90.625,90.625,90.625,90.625,59,57,58,62,62,3299.99829,3299.99829,3299.99829,3299.99829,22.9900684,19.1598511,0,2.13435268,99.99995,74.94818,11.9659691,3.99968719,68,1873.00012,4006.80029,3746.00024,1615,98,25,11,6,50,6144,5699.51953,444.480469,92.76562,85.76501,1104.49219,157.226563,40,51.75734,67.64215
05/25/2020 00:05:40,49.0196075,49.0196075,57.64706,57.64706,57.64706,57.64706,1.008,1.024,3.40800023,3.37600017,1,0.160000011,1.136,3.40800023,1.008,1.072,1,0.6,1.51200008,61,43,41,19,22,-1,1781,774,90.625,87.5,87.5,96.875,90.625,59,57,58,62,62,3299.99878,3299.99878,3299.99878,3299.99878,23.19584,19.3429718,0,2.109737,99.99996,74.86867,11.9532738,4.01238251,68,1873.00012,4006.80029,3746.00024,1613,95,24,11,6,50,6144,5699.51953,444.480469,92.76562,85.4780045,742.1875,167.96875,40,51.75734,67.64215
05/25/2020 00:05:41,49.0196075,49.0196075,57.64706,57.64706,57.64706,57.64706,1,1.016,3.40800023,3.37600017,1,0.160000011,1.128,3.40800023,1.008,1.072,1,0.6,1.51200008,61.5,43,41,19,22,-1,1762,752,95.3125,100,96.875,100,98.046875,59,57,58,62,62,3299.99854,3299.99854,3299.99854,3299.99854,24.0811787,20.26286,0,2.05583453,99.9999542,74.85674,11.95137,4.014286,68,1873.00012,4006.80029,3746.00024,1613,98,26,11,6,50,6144,5699.51953,444.480469,92.76562,87.0740051,1033.20313,124.023438,40,51.75734,67.64215
05/25/2020 00:05:42,49.0196075,49.0196075,57.64706,57.64706,57.64706,57.64706,1,1.016,3.40800023,3.37600017,1,0.160000011,1.136,3.40800023,1.008,1.072,1,0.6,1.51200008,61.5,43,41,19,22,-1,1792,774,96.875,95.3125,96.875,98.4375,96.875,59,57,58,61,61,3299.99927,3299.99927,3299.99927,3299.99927,24.0040817,20.1870575,0,2.08554387,99.99998,74.75087,11.9344673,4.031189,68,1873.00012,4006.80029,3746.00024,1613,98,25,12,7,50,6144,5699.51953,444.480469,92.76562,84.495,1025.39063,144.53125,40,51.75734,67.64215
05/25/2020 00:05:43,49.0196075,49.0196075,57.64706,57.64706,57.64706,57.64706,1.008,1.024,3.40800023,3.36000013,1,0.160000011,1.136,3.40800023,1.008,1.072,1,0.6,1.51200008,60.5,43,41,19,22,-1,1797,740,87.5,85.9375,89.0625,87.5,87.5,59,57,58,61,61,3299.99951,3299.99951,3299.99951,3299.99951,23.4343815,19.5850315,0,2.17947,99.9999847,74.69188,11.9250488,4.04060745,68,1873.00012,4006.80029,3746.00024,1615,97,26,11,7,50,6144,5699.51953,444.480469,92.76562,87.3240051,1222.65625,126.953125,40,51.75734,67.64215
05/25/2020 00:05:44,49.0196075,49.0196075,57.64706,57.64706,57.64706,57.64706,1,1.016,3.40800023,3.37600017,1,0.160000011,1.136,3.40800023,1.008,1.072,1,0.6,1.51200008,61,43,41,19,22,-1,1788,785,96.875,96.875,98.4375,100,98.046875,59,58,59,63,63,3299.99878,3299.99878,3299.99878,3299.99878,24.008461,20.1343956,0,2.22697759,99.99996,74.88695,11.956192,4.00946426,68,1873.00012,4006.80029,3746.00024,1615,98,27,11,7,50,6144,5699.51953,444.480469,92.76562,87.522,1182.61719,132.8125,40,51.75734,67.64215
05/25/2020 00:05:45,49.0196075,49.0196075,57.64706,57.64706,57.64706,57.64706,1,1.024,3.40800023,3.37600017,1,0.160000011,1.136,3.40800023,1.008,1.072,1,0.6,1.51200008,61,43,41,19,22,-1,1795,768,96.875,98.4375,95.3125,96.875,96.875,59,57,58,61,61,3299.99927,3299.99927,3299.99927,3299.99927,23.71073,19.8512115,0,2.18481827,99.99998,74.782074,11.9394493,4.026207,68,1873.00012,4006.80029,3746.00024,1611,98,26,11,7,50,6144,5685.26953,458.730469,92.53368,85.76501,947.2656,130.859375,40,51.75734,67.64215
05/25/2020 00:05:46,49.0196075,49.0196075,57.64706,57.64706,57.64706,57.64706,1.008,1.016,3.40800023,3.37600017,1,0.160000011,1.128,3.40800023,1.008,1.072,1,0.6,1.51200008,61,43,41,19,22,-1,1807,758,96.875,90.625,93.75,90.625,92.96875,59,57,59,62,63,3299.99878,3299.99878,3299.99878,3299.99878,23.5278072,19.645607,0,2.17807937,99.99996,74.85887,11.95171,4.01394653,68,1873.00012,4006.80029,3746.00024,1615,95,26,11,7,50,6144,5692.457,451.542969,92.6506653,84.746,977.539063,203.125,40,51.75734,67.64215
05/25/2020 00:05:47,49.0196075,49.0196075,57.64706,57.64706,57.64706,57.64706,1,1.016,3.40800023,3.37600017,1,0.160000011,1.128,3.40800023,1.008,1.072,1,0.6,1.51200008,60.5,43,41,19,22,-1,1795,768,89.0625,87.5,84.375,85.9375,86.71875,58,56,57,58,58,3299.999,3299.999,3299.999,3299.999,22.9047642,19.09551,0,2.03972936,99.99998,74.8474,11.9498787,4.01577759,68,1873.00012,4006.80029,3746.00024,1618,98,27,11,6,50,6144,5692.457,451.542969,92.6506653,88.352005,1041.01563,135.742188,40,51.75734,67.64215
05/25/2020 00:05:48,49.0196075,49.0196075,57.64706,57.64706,57.64706,57.64706,1.008,1.016,3.40800023,3.37600017,1,0.160000011,1.136,3.40800023,1.008,1.072,1,0.6,1.51200008,61,43,41,19,22,-1,1792,741,93.75,93.75,93.75,93.75,93.75,59,57,60,61,61,3299.99976,3299.99976,3299.99976,3299.99976,23.2766876,19.4489365,0,2.11528969,99.99999,74.79493,11.9415016,4.02415466,68,1873.00012,4006.80029,3746.00024,1615,93,27,11,7,50,6144,5685.26953,458.730469,92.53368,88.0880051,1039.0625,155.273438,40,51.75734,67.64215
05/25/2020 00:05:49,49.0196075,49.0196075,57.64706,57.64706,57.64706,57.64706,1.008,1.016,3.40800023,3.37600017,1,0.160000011,1.136,3.40800023,1.008,1.072,1,0.6,1.51200008,61,43,41,19,22,-1,1771,786,95.3125,95.3125,96.875,93.75,95.3125,59,57,58,61,61,3299.999,3299.999,3299.999,3299.999,23.8891354,19.9759769,0,2.32173371,99.99997,74.80939,11.9438095,4.021847,68,1873.00012,4006.80029,3746.00024,1613,95,25,11,7,50,6144,5685.26953,458.730469,92.53368,88.83,939.4531,136.71875,40,51.75734,67.64215
05/25/2020 00:05:50,49.0196075,49.0196075,57.64706,57.64706,57.64706,57.64706,1.008,1.016,3.40800023,3.36000013,1,0.160000011,1.136,3.40800023,1.008,1.072,1,0.6,1.51200008,60.5,43,41,19,22,-1,1809,747,90.625,93.75,93.75,92.1875,92.578125,60,57,58,61,61,3299.998,3299.998,3299.998,3299.998,23.2543583,19.3633728,0,2.2200892,99.99995,74.85669,11.9513626,4.01429367,68,1873.00012,4006.80029,3746.00024,1613,98,26,11,9,50,6144,5685.26953,458.730469,92.53368,86.3380051,1110.35156,134.765625,40,51.75734,67.64215
05/25/2020 00:05:51,49.0196075,49.0196075,57.64706,57.64706,57.64706,57.64706,1.008,1.016,3.40800023,3.37600017,1,0.160000011,1.128,3.40800023,1.008,1.072,1,0.6,1.51200008,61.5,43,41,19,22,-1,1783,781,100,100,100,100,100,60,57,59,62,62,3299.99878,3299.99878,3299.99878,3299.99878,24.4777088,20.5683956,0,2.31943417,99.99996,74.80107,11.942482,4.02317429,68,1873.00012,4006.80029,3746.00024,1615,97,27,11,7,50,6144,5685.26953,458.730469,92.53368,87.2950058,1240.23438,127.929688,40,51.75734,67.64215
05/25/2020 00:05:52,49.0196075,49.0196075,57.64706,57.64706,57.64706,57.64706,1,1.016,3.40800023,3.37600017,1,0.160000011,1.136,3.40800023,1.008,1.072,1,0.6,1.51200008,61.5,43,41,19,22,-1,1788,774,100,96.875,96.875,98.4375,98.046875,59,57,58,61,61,3299.99951,3299.99951,3299.99951,3299.99951,24.3617325,20.4884262,0,2.244226,99.9999847,74.97002,11.9694557,3.99620056,68,1873.00012,4006.80029,3746.00024,1615,93,27,11,7,50,6144,5685.26953,458.730469,92.53368,85.28001,1293.94531,137.695313,40,51.75743,67.64215
05/25/2020 00:05:53,49.0196075,49.0196075,57.64706,57.64706,57.64706,57.64706,1,1.016,3.40800023,3.36000013,1,0.160000011,1.136,3.40800023,1.008,1.072,1,0.6,1.50400007,61.5,43,41,19,22,-1,1795,745,98.4375,98.4375,96.875,98.4375,98.046875,59,58,59,62,62,3299.99854,3299.99854,3299.99854,3299.99854,24.3580914,20.4983368,0,2.2376008,99.99996,74.88632,11.9560928,4.00956345,68,1873.00012,4006.80029,3746.00024,1613,98,26,11,7,50,6144,5685.26953,458.730469,92.53368,91.189,1068.35938,189.453125,40,51.75743,67.64215
05/25/2020 00:05:54,49.0196075,49.0196075,57.64706,57.64706,57.64706,57.64706,1,1.024,3.40800023,3.37600017,1,0.160000011,1.136,3.40800023,1.008,1.072,1,0.6,1.51200008,62,43,41,19,22,-1,1788,752,98.4375,98.4375,96.875,98.4375,98.046875,59,57,59,62,62,3299.999,3299.999,3299.999,3299.999,24.2361,20.4250622,0,2.00012541,99.99997,75.03009,11.9790459,3.98661041,68,1873.00012,4006.80029,3746.00024,1615,99,20,11,5,50,6144,5685.26953,458.730469,92.53368,86.817,808.59375,130.859375,40,51.75743,67.64215
05/25/2020 00:05:55,49.0196075,49.0196075,57.64706,57.64706,57.64706,57.64706,1,1.024,3.40800023,3.37600017,1,0.160000011,1.128,3.40800023,1.008,1.072,1,0.6,1.51200008,61.5,43,41,19,22,-1,1790,774,95.3125,96.875,98.4375,96.875,96.875,59,57,58,61,61,3299.99976,3299.99976,3299.99976,3299.99976,23.8965816,20.1554241,0,1.87485361,99.99999,74.96653,11.9688988,3.99675751,68,1873.00012,4006.80029,3746.00024,1611,98,27,11,6,50,6144,5685.26953,458.730469,92.53368,92.178,814.4531,159.179688,40,51.75743,67.64215
05/25/2020 00:05:56,49.0196075,49.0196075,57.64706,57.64706,57.64706,57.64706,1.008,1.016,3.40800023,3.36000013,1,0.160000011,1.136,3.40800023,1.008,1.072,1,0.6,1.51200008,60.5,43,41,19,22,-1,1776,753,82.8125,87.5,89.0625,82.8125,85.546875,59,57,58,61,61,3299.99829,3299.99829,3299.99829,3299.99829,23.1529732,19.3295059,0,2.06126738,99.99995,74.898056,11.9579659,4.00769043,68,1873.00012,4006.80029,3746.00024,1611,98,26,11,7,50,6144,5685.26953,458.730469,92.53368,90.29101,1025.39063,156.25,40,51.75743,67.64215
05/25/2020 00:05:57,49.0196075,49.0196075,57.64706,57.64706,57.64706,57.64706,1.008,1.016,3.40800023,3.37600017,1,0.160000011,1.136,3.40800023,1.008,1.072,1,0.6,1.50400007,61,43,41,19,22,-1,1788,774,98.4375,96.875,93.75,92.1875,95.3125,59,56,58,61,61,3299.99878,3299.99878,3299.99878,3299.99878,23.75767,19.8961067,0,2.2147243,99.99996,74.8485947,11.9500694,4.015587,68,1873.00012,4006.80029,3746.00024,1613,98,28,11,7,50,6144,5685.26953,458.730469,92.53368,91.12,1060.54688,160.15625,40,51.75743,67.64215
05/25/2020 00:05:58,49.0196075,49.0196075,57.64706,57.64706,57.64706,57.64706,1,1.016,3.40800023,3.37600017,1,0.160000011,1.128,3.40800023,1.008,1.072,1,0.6,1.50400007,61,43,41,19,22,-1,1778,785,92.1875,90.625,98.4375,92.1875,93.359375,59,57,58,62,62,3299.999,3299.999,3299.999,3299.999,23.7033958,19.8408928,0,2.23501015,99.99997,74.88001,11.9550858,4.01057053,68,1873.00012,4006.80029,3746.00024,1613,98,27,11,7,50,6144,5685.26953,458.730469,92.53368,91.636,1205.07813,149.414063,40,51.75743,67.64215
05/25/2020 00:05:59,49.0196075,49.0196075,57.64706,57.64706,57.64706,57.64706,1,1.016,3.40800023,3.37600017,1,0.160000011,1.136,3.40800023,1.008,1.072,1,0.6,1.50400007,61,43,41,19,22,-1,1807,745,95.3125,90.625,92.1875,93.75,92.96875,59,57,59,62,62,3299.99927,3299.99927,3299.99927,3299.99927,23.7641277,19.89841,0,2.203567,99.99998,74.75532,11.9351768,4.03047943,68,1873.00012,4006.80029,3746.00024,1615,93,24,14,7,50,6144,5685.26953,458.730469,92.53368,88.316,1146.48438,148.4375,40,51.75743,67.64215
05/25/2020 00:06:00,49.0196075,49.0196075,57.64706,57.64706,57.64706,57.64706,1.008,1.016,3.40800023,3.37600017,1,0.160000011,1.136,3.40800023,1.008,1.072,1,0.6,1.51200008,61.5,43,41,19,22,-1,1783,752,98.4375,100,100,100,99.609375,59,57,59,62,62,3299.9978,3299.9978,3299.9978,3299.9978,24.4724178,20.6175575,0,2.20309138,99.99993,74.7637253,11.93652,4.02913666,68,1873.00012,4006.80029,3746.00024,1611,83,21,8,6,50,6144,5685.26953,458.730469,92.53368,91.22301,903.3203,134.765625,40,51.75743,67.64215
05/25/2020 00:06:01,49.0196075,49.0196075,57.64706,57.64706,57.64706,57.64706,1,1.016,3.40800023,3.37600017,1,0.160000011,1.136,3.40800023,1.008,1.072,1,0.6,1.51200008,61.5,43,41,19,22,-1,1788,772,100,100,100,100,100,60,57,59,62,62,3300.00024,3300.00024,3300.00024,3300.00024,24.4825363,20.6483231,0,2.18573523,100.000008,74.82645,11.9465332,4.019123,68,1873.00012,4006.80029,3746.00024,1613,83,21,10,7,50,6144,5685.26953,458.730469,92.53368,89.439,1599.60938,93.75,40,51.75743,67.64215
05/25/2020 00:06:02,49.0196075,49.0196075,57.64706,57.64706,57.64706,57.64706,1.008,1.024,3.40800023,3.37600017,1,0.160000011,1.136,3.40800023,1.008,1.072,1,0.6,1.51200008,60,43,41,19,22,-1,1790,740,96.875,93.75,92.1875,89.0625,92.96875,58,57,58,61,61,3299.999,3299.999,3299.999,3299.999,23.2252979,19.3889923,0,2.12268114,99.99998,74.88539,11.9559441,4.009712,68,1873.00012,4006.80029,3746.00024,1613,98,25,11,6,50,6144,5685.26953,458.730469,92.53368,87.9340057,971.6797,166.015625,40,51.75743,67.64215
05/25/2020 00:06:03,49.0196075,49.0196075,57.64706,57.64706,57.64706,57.64706,1,1.016,3.40800023,3.37600017,1,0.160000011,1.136,3.40800023,1.008,1.072,1,0.6,1.51200008,60.5,43,41,19,22,-1,1804,786,93.75,92.1875,93.75,89.0625,92.1875,60,56,58,61,61,3299.99854,3299.99854,3299.99854,3299.99854,23.0807877,19.26805,0,2.00373673,99.9999542,74.91614,11.9608536,4.0048027,68,1873.00012,4006.80029,3746.00024,1611,98,24,11,6,50,6144,5685.26953,458.730469,92.53368,91.7700043,981.4453,151.367188,40,51.75743,67.64215
05/25/2020 00:06:04,49.0196075,49.0196075,57.64706,57.64706,57.64706,57.64706,1,1.016,3.40800023,3.37600017,1,0.160000011,1.136,3.40800023,1.008,1.072,1,0.6,1.51200008,61,43,41,19,22,-1,1795,741,100,96.875,98.4375,100,98.828125,59,57,58,61,61,3299.999,3299.999,3299.999,3299.999,24.2068939,20.3748589,0,2.1509006,99.99997,74.87351,11.9540482,4.011608,68,1873.00012,4006.80029,3746.00024,1611,93,21,11,6,50,6144,5685.26953,458.730469,92.53368,87.01501,1005.85938,170.898438,40,51.75743,67.64215
05/25/2020 00:06:05,49.0196075,49.0196075,57.64706,57.64706,57.64706,57.64706,1.008,1.016,3.40800023,3.37600017,1,0.160000011,1.136,3.40800023,1.008,1.072,1,0.6,1.50400007,61,43,41,19,22,-1,1778,786,95.3125,93.75,96.875,98.4375,96.09375,59,57,58,61,61,3299.99976,3299.99976,3299.99976,3299.99976,23.8620358,20.0418434,0,2.10657859,100,74.87103,11.9536514,4.012005,68,1873.00012,4006.80029,3746.00024,1613,98,24,9,7,50,6144,5621.26953,522.730469,91.49201,85.1850052,661.1328,135.742188,40,51.75743,67.64215
05/25/2020 00:06:06,49.0196075,49.0196075,57.64706,57.64706,57.64706,57.64706,1,1.016,3.40800023,3.37600017,1,0.160000011,1.128,3.40800023,1.008,1.072,1,0.6,1.51200008,61,43,41,19,22,-1,1797,767,98.4375,100,90.625,96.875,96.484375,58,56,57,61,61,3299.998,3299.998,3299.998,3299.998,23.65257,19.8333588,0,2.0838685,99.99994,74.78937,11.9406128,4.02504349,68,1873.00012,4006.80029,3746.00024,1613,98,26,11,6,50,6144,5621.26953,522.730469,91.49201,93.8650055,1149.41406,173.828125,40,51.75743,67.64215
05/25/2020 00:06:07,49.0196075,49.0196075,57.64706,57.64706,57.64706,57.64706,1,1.024,3.40800023,3.37600017,1,0.160000011,1.128,3.40800023,1.008,1.072,1,0.6,1.50400007,61.5,43,41,19,22,-1,1778,758,96.875,96.875,98.4375,96.875,97.265625,60,58,59,62,61,3299.99927,3299.99927,3299.99927,3299.99927,24.3618221,20.5537014,0,2.074168,99.99998,74.8567657,11.9513741,4.014282,68,1873.00012,4006.80029,3746.00024,1613,99,27,11,7,50,6144,5621.26953,522.730469,91.49201,90.063,852.539063,158.203125,40,51.75743,67.64215
05/25/2020 00:06:08,49.0196075,49.0196075,57.64706,57.64706,57.64706,57.64706,1,1.024,3.40800023,3.37600017,1,0.160000011,1.136,3.40800023,1.008,1.072,1,0.6,1.51200008,61.5,43,41,19,22,-1,1807,779,96.875,96.875,95.3125,96.875,96.484375,60,57,59,62,62,3299.99829,3299.99829,3299.99829,3299.99829,24.396183,20.5572071,0,2.12109447,99.99995,74.80647,11.9433441,4.022312,68,1873.00012,4006.80029,3746.00024,1613,90,24,11,6,50,6144,5621.26953,522.730469,91.49201,91.636,997.0703,136.71875,40,51.75743,67.64215
05/25/2020 00:06:09,49.0196075,49.0196075,57.64706,57.64706,57.64706,57.64706,1.008,1.016,3.40800023,3.37600017,1,0.160000011,1.136,3.40800023,1.008,1.072,1,0.6,1.51200008,62,43,41,19,22,-1,1781,772,95.3125,98.4375,98.4375,96.875,97.265625,59,57,58,61,61,3300.00024,3300.00024,3300.00024,3300.00024,24.3111477,20.4916782,0,2.090789,100.000008,74.85796,11.9515648,4.01409149,68,1873.00012,4006.80029,3746.00024,1613,96,25,11,6,50,6144,5621.26953,522.730469,91.49201,92.0750046,1119.14063,132.8125,40,51.75743,67.64215
05/25/2020 00:06:10,49.0196075,49.0196075,57.64706,57.64706,57.64706,57.64706,1.008,1.024,3.40800023,3.37600017,1,0.160000011,1.136,3.40800023,1.008,1.072,1,0.6,1.51200008,60.5,43,41,19,22,-1,1771,749,96.875,89.0625,90.625,85.9375,90.625,58,56,58,61,61,3299.99829,3299.99829,3299.99829,3299.99829,23.2478828,19.4020233,0,2.124018,99.99995,74.88613,11.9560623,4.009594,68,1873.00012,4006.80029,3746.00024,1613,98,26,11,7,50,6144,5621.26953,522.730469,91.49201,95.43201,1089.84375,159.179688,40,51.75743,67.64215
05/25/2020 00:06:11,49.0196075,49.0196075,57.64706,57.64706,57.64706,57.64706,1,1.024,3.40800023,3.37600017,1,0.160000011,1.136,3.40800023,1.008,1.072,1,0.6,1.50400007,61,43,41,19,22,-1,1816,777,96.875,93.75,93.75,96.875,95.3125,59,58,59,61,61,3299.99976,3299.99976,3299.99976,3299.99976,23.3997326,19.5588112,0,2.11335516,99.99999,74.915184,11.960701,4.00495529,68,1873.00012,4006.80029,3746.00024,1613,98,26,11,6,50,6144,5621.26953,522.730469,91.49201,87.77901,1114.25781,186.523438,40,51.75743,67.64215
